Chroma,Tempo,Spectral_Centroid,Zero_Crossing_Rate,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Rhythmic_Regularity,Label,Cluster,Predicted_Label,PCA1,PCA2
0.21777761,143.5546875,790.5070052979679,0.0520882425802397,-437.6044,170.93153,7.4195814,-3.083473,0.7893821,-11.128749,-12.522781,-6.907836,-5.858702,-8.461237,-8.481487,-8.339388,-7.378575,0.0031699080982629,classical,0,classical,-3.575878802554179,0.0016318493135605327
0.4380738,143.5546875,973.535586661692,0.03153360341744,-549.5697,156.9653,6.631246,34.402447,13.249272,5.748277,5.0407815,-3.0072958,2.0624194,3.0736666,2.01758,3.2438076,5.6670165,0.0017352228327894,classical,0,classical,0.6040354976446416,-2.3833163771312424
0.2667711,151.99908088,1214.3502552431958,0.0605744423095514,-374.65198,153.82292,-21.559772,20.833046,7.002672,-3.9453752,-2.5165148,-2.8052347,-4.2927785,-4.5061345,-5.7571154,-4.25979,-3.8456016,0.0018785437260343,classical,0,classical,-1.4672088737492952,0.053188522132059185
0.28263748,112.34714674,1415.412989587314,0.0873781751498453,-263.99594,142.11691,-51.378956,5.0166855,-20.275646,-17.12978,-16.075098,-20.311262,-15.04123,-9.737653,-8.4088335,-11.790934,-6.8859296,0.0021654621411242,classical,0,classical,-3.7749802917881103,3.2584919440391897
0.24480073,117.45383523,853.0763810402855,0.0507763407530935,-338.83044,190.14246,-16.293915,3.7036424,-0.44072857,-8.890434,-10.38858,-16.360968,-13.284851,-10.792324,-8.643245,-8.279584,-4.624201,0.001759848607343,classical,0,classical,-3.85975144753757,0.6792564156366676
0.24573597,112.34714674,1002.6849591662104,0.0579445965052204,-368.99612,171.87369,-27.293062,6.0049872,-0.16409573,-10.674203,-11.9248295,-10.194441,-11.368568,-10.507292,-8.375313,-9.789171,-5.0586824,0.0031549260502138,classical,0,classical,-3.4666796652131677,0.7287760660801674
0.30974057,107.66601562,1525.7917091607942,0.0915895537267981,-246.15865,149.42867,-41.988865,11.606256,-10.289648,-4.0193577,-7.1368546,-10.135562,-9.420322,-7.171843,-3.1583676,-5.640657,-2.586296,0.0029997517815574,classical,0,classical,-1.572153046367072,1.7321485703438186
0.31202316,99.38401442,1356.2906973182814,0.0768346233323665,-283.51343,159.5616,-29.515244,18.527405,-9.859647,-3.4256573,-10.989011,-9.791544,-8.29952,-4.2436934,-2.8717248,-5.970813,-4.0241084,0.0032748626304121,classical,0,classical,-1.7064007193073605,1.181858024675086
0.27436775,123.046875,877.3225402716945,0.0510448387954369,-392.925,190.73505,-13.30989,8.256798,1.556012,-11.073181,-11.240291,-13.994958,-10.621299,-9.390467,-4.6211743,-10.071729,-4.8217816,0.0018674076005432,classical,0,classical,-3.5965277404341114,0.29926044300167487
0.29441762,103.359375,1304.1427959179266,0.0705662703016241,-299.62308,157.25868,-37.329967,15.76609,-5.7509174,-4.4520483,-6.8125167,-10.72881,-9.877374,-8.156403,-5.426561,-7.837365,-2.7309942,0.0025696487773016,classical,0,classical,-2.1481211698382427,1.161929201845209
0.21728311,99.38401442,2423.3323353649416,0.1666526941947022,-301.9321,57.551674,-59.138557,33.53785,-20.924202,17.733927,-0.6399964,49.018707,19.130726,27.11223,-17.640003,-0.28261364,-3.750939,0.0024857457720247,classical,1,techno,4.402942972279661,2.9433560709167237
0.21940403,95.703125,2172.3382154638084,0.1519646050850734,-326.38028,85.908844,-42.970146,31.839684,-19.570826,9.9973955,-16.449766,9.995578,-8.598667,25.513878,6.546204,16.401815,3.4843893,0.0020225881965773,classical,1,techno,2.8323348247680964,2.797749054156318
0.22592382,92.28515625,2192.5069045226314,0.1524053044035189,-251.23933,88.76645,-41.775455,37.914806,-12.039209,21.623262,-5.8672247,25.71373,-5.204475,14.297369,-7.54923,10.474768,-4.9246387,0.0023045856342778,classical,1,techno,2.8303036030384767,2.491876662031286
0.181111,95.703125,1807.9280823768647,0.130968133700696,-299.6929,103.63919,-27.674162,51.015617,12.293651,16.498365,-10.951071,-0.887635,3.8555367,12.946044,-12.41085,2.478124,5.183284,0.0021044101710527,classical,1,techno,1.4745276395159155,0.8538544006885818
0.22694331,135.99917763,1623.7580253062436,0.1082496495552977,-207.42522,117.61352,-41.420906,13.249367,-1.6709114,15.538312,-10.338402,-1.8724031,-12.771744,6.9996586,-0.77371377,2.0700433,-8.253666,0.0029005510524226,classical,1,techno,0.04100993203249677,1.8014392659949388
0.36881214,184.5703125,1423.5649269846945,0.0701187735643851,-385.87155,128.65533,-26.71042,39.469887,-2.1612146,16.753073,-5.728032,14.715788,-3.0880718,12.3004465,-5.8861976,2.797903,3.6902454,0.0021425738850226,classical,1,techno,1.6302542367053274,-0.05256848764113689
0.22768864,86.1328125,1800.8758120131474,0.1243542452146171,-422.54468,89.863014,-18.73295,37.771908,6.006347,4.1578536,-1.9991797,12.114277,4.164937,13.789986,2.8316233,5.892905,6.113412,0.0022610406291787,classical,1,techno,2.4090206307515425,0.26929306088631744
0.29294565,135.99917763,1933.75034806624,0.1175719317962103,-203.65866,111.14665,-51.54852,39.4677,-10.575403,11.908858,-13.1665745,15.140764,-7.2812214,13.376247,-7.3036685,3.8474364,-3.7815683,0.0021316788660377,classical,1,techno,1.5435182280495308,2.408357487083743
0.22228573,103.359375,1494.4657470360255,0.0859099326904485,-280.7058,122.70871,-14.398484,26.855293,1.342496,5.994597,-13.109008,3.3745084,-11.562682,5.1796885,-1.0512307,2.7557733,0.0577943,0.0023058338317307,classical,0,classical,0.00481353540480012,0.8389429627939856
0.2899613,184.5703125,1952.6079332127847,0.1234226212055297,-287.6037,101.75817,-35.345406,41.28016,-12.727131,17.276148,-13.967989,16.304947,-5.592962,13.65411,-8.788416,-0.053095203,-13.757536,0.0034642301484534,classical,1,techno,1.1224691103313056,2.1975325081196435
0.3338999,95.703125,1525.0760420116658,0.0806853610788863,-378.6962,126.49836,-18.83014,42.88959,-14.325575,25.359526,-14.636545,18.717955,-10.184204,21.119013,4.4280825,18.228247,-10.292282,0.0022538245250924,classical,1,techno,2.4739012080419474,0.7723168215495301
0.21686392,184.5703125,568.4018004650792,0.0371709770462461,-563.28467,137.4399,58.323807,13.8360195,3.679371,-2.6563075,-9.857134,-12.108438,-10.578691,-6.0403953,-0.23525104,2.398304,2.2094119,0.0062482231796309,classical,0,classical,-2.2321441678629177,-2.3150441933946206
0.2235229,103.359375,565.3794394301163,0.0357477052292956,-482.29962,160.79626,57.172466,-2.1221967,-9.158338,-7.4848194,-13.241402,-16.140171,-13.244869,-10.146336,-8.698514,-7.5495877,-6.4882836,0.0050084180370521,classical,0,classical,-4.273237898625842,-0.7145591662012395
0.21377866,112.34714674,812.3098280536021,0.0457404641544117,-441.71603,152.4652,32.98986,0.22154789,9.442311,2.0206194,-7.9618893,-8.474061,-6.8051834,-4.9176564,-3.9529028,-3.9973476,-2.0003202,0.0088898400548496,classical,0,classical,-2.0407279801391294,-2.230309162139637
0.2303549,143.5546875,808.4724740374481,0.0428708669940015,-426.06027,168.51363,40.90465,16.033081,13.416868,-9.241263,-12.796544,-13.391975,-12.867435,-2.4788623,-10.69007,-7.5549526,-8.692921,0.0034102562203764,classical,0,classical,-3.585215341016966,-0.8452588107484295
0.21378918,112.34714674,797.5083218853875,0.0468092407604489,-507.04788,157.70845,45.20583,2.6266484,4.01929,3.2556765,-1.9371903,-5.3901267,-5.485204,-1.9493189,3.6194067,6.8229685,3.3966691,0.0045368307689754,classical,0,classical,-0.9594016048030978,-2.136221826054211
0.20083514,172.265625,520.3851750478792,0.0387673392753483,-398.0464,200.5938,56.052814,-0.80340177,4.0183735,4.2453766,-3.4851654,-6.2944417,-6.0597086,-6.1044536,-4.29702,-1.2978393,-2.7136064,0.0054940730497503,classical,0,classical,-2.370788020400666,-2.3000623637679642
0.23721215,143.5546875,578.2229717254908,0.0348142263690015,-342.4838,213.93034,39.977222,-5.033553,8.059274,-3.0229523,-15.05939,-15.345832,-14.935739,-13.854149,-10.442479,-6.53429,-4.6845837,0.0034483421621965,classical,0,classical,-4.382684104778701,-0.9508078674174855
0.27704862,92.28515625,1252.5079536857097,0.0721802135739164,-295.55865,144.94563,10.441376,29.55647,7.3106813,6.2417674,-6.263255,-6.9149265,-7.6161036,-1.0455217,-6.9733915,-3.4013317,-5.8494663,0.0022540750264069,classical,0,classical,-1.1189248554111384,0.0007386773688880187
0.20925993,161.49902344,813.4457269272635,0.0547343629063467,-271.89633,181.59029,-3.3752725,-10.780348,-9.939301,-16.4603,-15.79542,-17.706274,-13.7945595,-10.202419,-8.419804,-2.3880596,-0.15542074,0.005364415089467,classical,0,classical,-3.7912541054342186,0.6477024860445384
0.23837057,112.34714674,622.5190596299208,0.0439592957865712,-365.886,185.80132,41.912334,17.749727,10.047692,0.46884808,0.14074442,-2.4390392,-5.2218695,-1.1829439,-1.8910997,-5.481581,-4.8698716,0.0040654321768873,classical,0,classical,-1.6481084771468457,-2.0145729800530066
0.25756785,99.38401442,678.7977630895391,0.0364056755514705,-340.1309,184.61339,14.673396,24.864174,16.133892,7.2572546,-4.4402084,-9.441233,-7.4739156,-10.495667,-9.487193,-8.415416,-7.228344,0.002346026687367,classical,0,classical,-2.615430788561992,-1.297385913725299
0.2942351,103.359375,1005.4413625224634,0.04861913155476,-478.3957,166.53055,22.97769,7.8396187,0.42285118,-4.136149,9.773553,2.7580256,-27.135454,-4.828469,-11.408224,-4.949785,-8.271613,0.0020189761121612,classical,0,classical,-2.8480419265822636,-0.19291184248770954
0.23192488,107.66601562,452.2229324112316,0.0324378235052244,-414.095,149.3607,70.66224,30.035503,17.449492,4.247393,-7.757001,-12.041255,-12.836839,-13.156611,-9.632698,-3.34309,-0.3417591,0.0061321466359589,classical,0,classical,-2.600550741170417,-2.7579744414272844
0.21051675,112.34714674,560.8978363685494,0.0339295000483746,-400.1568,169.68558,55.45569,14.475085,9.040624,6.6394415,-1.6252545,-9.065983,-16.787521,-16.100668,-8.108619,-2.6197038,-2.197982,0.0050233071698639,classical,0,classical,-2.910776729319729,-2.0932789874515083
0.33401412,92.28515625,891.3366599775029,0.0460027452592879,-377.45728,154.57585,62.890274,14.617671,11.449022,12.354595,5.108483,-0.7553603,-1.9557958,-1.5644679,-0.9464457,0.05934756,0.43915135,0.0044540617042892,classical,0,classical,-0.034846681487638656,-2.663944486924944
0.21252976,151.99908088,1071.3221540196607,0.0506640927341331,-335.67047,154.50781,-15.981199,21.951365,-7.2634816,-5.309,-4.782485,-6.673681,-9.493321,-7.4877415,-8.709622,-11.648264,-8.273021,0.0017523797230983,classical,0,classical,-2.8930163948834005,0.8595561284809162
0.26442397,95.703125,462.98785601179935,0.0316842377370356,-408.96817,204.17882,55.556694,-2.5377946,2.372795,2.7807336,-4.7022257,-9.978648,-10.3029,-6.888955,-7.19333,-8.940559,-4.939336,0.0037143011846346,classical,0,classical,-3.3482705468651788,-1.6822627428204182
0.23867925,184.5703125,513.6393731156295,0.0338172558291408,-431.9446,217.43518,60.46077,3.7058725,8.099493,2.9505725,-6.9696074,-9.511681,-10.157024,-10.520816,-9.021167,-8.241655,-8.862223,0.0041615284381425,classical,0,classical,-3.786173959550003,-2.0082471274653457
0.23836449,64.59960938,872.1213688572129,0.0389052825077399,-480.0439,146.59866,34.881,32.027855,8.709631,5.2264166,5.2288427,-1.0225108,-1.3079245,-2.4083962,-5.86959,-3.9616396,-3.6578577,0.0026305751928692,classical,0,classical,-1.0335834229061815,-1.8439840343234313
0.23323835,112.34714674,690.2685793514629,0.0360511803405572,-422.5896,168.8451,27.554724,13.028662,14.828107,2.5424676,-5.6048884,-7.5789595,-5.839449,-5.592656,-9.573811,-12.297124,-9.471263,0.0032521814427233,classical,0,classical,-2.9897110533021563,-1.3746265914352498
0.31692117,135.99917763,523.837735420634,0.0261457224748452,-287.5005,201.07565,21.669315,10.54446,20.578493,-0.06648902,-5.1048985,-0.90581965,-6.3200116,-14.042963,-9.118669,-3.8854678,-7.2478323,0.0040390264420469,classical,0,classical,-2.4198733931260445,-1.9524846139766592
0.28465748,129.19921875,1343.2197457421864,0.058210154435952,-294.22964,128.3747,0.8954437,48.586643,10.0671215,6.056228,-2.4339514,-0.6373233,-6.428614,-4.3488398,-5.8531346,3.2891283,-2.2597144,0.0019692352885124,classical,0,classical,-0.025519066017849607,-0.44137566919295573
0.2579996,117.45383523,485.9264454201287,0.0320791711010061,-453.48422,176.97025,56.54754,11.709551,8.124678,2.345656,-0.28959972,-2.4703875,-5.8768682,-5.7702065,-5.1292644,-4.984358,-2.8246214,0.0040095205055669,classical,0,classical,-2.107735456264374,-2.3537317168807705
0.26366928,123.046875,504.5570304209284,0.0306513641640866,-389.55765,170.74673,63.14257,27.425636,12.301909,3.9294474,-3.1369002,-6.051888,-7.52317,-7.7787647,-6.248333,-2.9282253,-5.0099416,0.0058515574181006,classical,0,classical,-1.943881217386795,-2.7337794627526355
0.22688809,112.34714674,603.9475633853789,0.0507608419601393,-426.0712,193.7094,35.706795,-7.618562,0.75187314,-0.7260526,-3.3607264,0.7857895,4.005478,1.2234669,-2.4121003,-2.7068796,-1.9173326,0.0037135650728371,classical,0,classical,-1.5479002402052495,-1.5985245228538698
0.22024167,103.359375,593.0276644480512,0.050179968677438,-426.48843,198.92744,31.353298,-5.0973525,5.5420218,-1.0188866,-5.6924396,-2.2967641,0.81449187,0.33034578,-1.2757697,-3.1032948,-4.7091327,0.004227805482631,classical,0,classical,-1.9258222824559659,-1.6762255472552572
0.23149756,129.19921875,456.562436686556,0.0325198335913312,-475.4491,192.65709,58.20107,16.60606,16.005856,-4.083095,-18.956903,-15.355484,-11.21564,-11.047168,-8.974653,-7.8854775,-8.791968,0.0045369169917698,classical,0,classical,-4.253738967687198,-1.9017821163689312
0.24264267,78.30255682,776.3667096395125,0.0448791692869582,-410.17667,166.03595,13.67911,7.4211297,10.04081,2.4423742,-3.6208527,3.943408,3.7963383,5.150387,0.8848572,-3.6208484,-5.649072,0.0032702901183004,classical,0,classical,-0.7096549811940823,-1.5280528451259545
0.20787656,151.99908088,772.3739675437365,0.0509063437258126,-369.00262,172.55576,20.328814,8.236405,0.7342957,-12.494081,-16.854548,-9.717416,-1.3533396,0.7120692,-6.5350003,-15.375253,-15.501309,0.003292806952862,classical,0,classical,-3.6481527817800123,0.07914914664761552
0.21420634,172.265625,755.6135887238912,0.0509229724990325,-348.7786,192.62946,9.339371,13.296376,13.311551,-2.5650148,-13.30603,-13.153829,-9.568689,-6.505725,-6.21078,-5.282298,-5.5158973,0.0024929971947261,classical,0,classical,-3.1157082753912855,-0.6252274978446833
0.24589576,135.99917763,1308.3945263422663,0.0670086651025541,-342.40814,130.74605,6.253387,43.059704,0.096900016,-3.5176685,-7.7178907,-6.39922,-11.83526,-11.257938,-21.644,-3.1134164,-2.3731012,0.0021566770732729,classical,0,classical,-2.3476703695253014,0.7573110585136551
0.2432855,107.66601562,404.6985468035954,0.0240716609423374,-364.17285,164.69826,71.245926,27.36754,16.51723,9.855278,-0.34727153,-7.8424444,-12.560064,-11.732806,-10.75605,-9.892155,-9.208248,0.006973612377763,classical,0,classical,-2.739620606678943,-3.0136687918717016
0.22061916,287.109375,649.4622069483339,0.0372904018720975,-463.37762,189.64456,39.20959,6.9962735,7.973381,5.848603,3.0529008,-1.6126306,-7.1872196,-5.5616903,-4.01558,-6.3602185,-7.0554976,0.004666168655705,classical,0,classical,-2.3088076167059124,-2.286749795459498
0.18759473,123.046875,1663.343593176259,0.0871064271720201,-422.0903,107.21646,-16.407894,24.302471,4.29184,-10.486248,0.03994978,-11.140416,-9.916367,-9.389558,-7.7694554,0.23151673,-3.744299,0.0018961707109105,classical,0,classical,-1.8464266037724422,1.0696804225624261
0.24872014,161.49902344,1136.0236648678474,0.0653076171875,-351.4763,163.23102,-35.768116,15.140532,4.40572,-21.286423,-4.959486,1.5224142,-9.963484,-13.758864,-11.786623,-5.2692676,-4.487557,0.0024406497639759,classical,0,classical,-2.8378309885124415,0.878686196911408
0.1942844,151.99908088,718.8124093277092,0.0529384553986068,-344.07605,165.54282,25.690609,-10.128169,-2.946309,-8.542216,-13.629462,-8.87005,1.778268,8.277782,5.0910053,-2.348669,-6.660744,0.0054544947488744,classical,0,classical,-1.7101487135561246,-0.8102963862145472
0.23445353,107.66601562,785.6747788817953,0.033569713864164,-355.25305,162.00114,15.899718,19.811481,11.120906,3.7766874,3.8536863,3.8518808,1.7221302,3.9435585,-1.3449577,0.37996057,-1.111146,0.0029485098302478,classical,0,classical,-0.120540816933062,-1.8879116872372235
0.32272938,129.19921875,766.0889955453172,0.0423863650106424,-306.94852,190.53014,15.489282,19.656975,11.396843,2.2567196,0.15779695,3.0336895,1.9793669,1.1708487,-5.2760653,-3.6309054,-5.0987864,0.0033586966440723,classical,0,classical,-0.6969156449849122,-1.6676927868331817
0.25513327,172.265625,421.8486062917453,0.0343081825657894,-396.6746,216.05414,70.36329,7.221831,12.17847,14.317618,0.7521543,-7.401443,-6.3673763,-5.9208016,-6.774697,-3.97997,0.50014126,0.0049803177969831,classical,0,classical,-2.0473591958088435,-3.220105824171714
0.22825149,112.34714674,678.788126244154,0.0444063830301857,-420.73093,210.72842,-2.7061474,-9.808356,14.230496,-10.221667,-15.771829,-13.388269,-13.587121,-5.771306,0.0365285,0.18079199,-0.4976134,0.0048124167509523,classical,0,classical,-3.236438006061223,-1.1170483401847549
0.27898628,143.5546875,1616.6995228316646,0.0898467734133127,-264.6965,137.91031,-38.298355,12.092997,-15.01998,-8.343685,-11.159423,-8.085013,-11.455649,-4.5149775,-13.067811,-2.8247905,0.34758785,0.0017827237265728,classical,0,classical,-1.9601626068895324,2.532353388833116
0.21300855,117.45383523,857.2356129918231,0.0369120972813467,-392.5012,152.2035,58.56346,19.764412,9.158421,-3.0714655,-6.4276567,-3.6524882,-4.3291845,-6.5105834,-12.84798,-15.845005,-16.238276,0.0045910816731871,classical,0,classical,-3.3076328167472244,-1.270843701804526
0.21139358,112.34714674,683.1117121785038,0.0367473212558049,-389.198,171.0086,61.23671,20.209517,5.113419,-2.81589,-1.995312,-1.5270973,-3.0110664,-3.0794888,-9.260607,-11.928459,-6.8839574,0.0046013053491374,classical,0,classical,-2.450731870011189,-1.863445583642074
0.22994152,287.109375,491.8837850204128,0.0273959038796439,-438.26465,173.79802,70.352036,26.071482,17.040197,6.233662,-3.538981,-5.6888924,-5.7466435,-7.1134315,-7.487267,-5.9757214,-3.5034792,0.004599988441223,classical,0,classical,-2.2802602980324416,-3.0384068092390133
0.3104658,80.74951172,561.747498463185,0.0182606605553405,-367.06375,157.29265,65.84552,38.18258,23.766226,21.293304,11.961305,6.2729335,0.37802175,-0.3720966,-3.093202,-3.5839775,-6.4191523,0.0022424669688019,classical,0,classical,0.25139408208919606,-3.547760831878569
0.2146232,123.046875,643.3382464573979,0.0420655052728328,-331.72708,181.19324,24.002148,-9.866535,5.3962626,-2.5977187,-7.7054386,-7.808547,-11.756291,-8.911427,-5.3708324,-9.0795355,-8.738862,0.0048030568079877,classical,0,classical,-3.416960204119338,-0.8372627127543851
0.255085,215.33203125,923.353076462554,0.039468015310565,-242.27002,158.35928,-13.229402,17.577414,15.646829,-14.889881,-6.4440837,2.0889316,-5.3698444,-3.4268959,-8.689565,-14.512804,-13.284325,0.0024929842302131,classical,0,classical,-2.62615696977554,-0.0035384485134367367
0.27002645,135.99917763,1055.5777260640866,0.0673695850667569,-302.79428,177.40308,-28.620815,16.401207,-6.8554764,-7.6652107,-3.3705337,-6.093396,-5.0228095,-6.5503664,-14.400832,-5.186763,-2.2056181,0.0021571320922647,classical,0,classical,-2.2598499262629077,0.940333735487745
0.25618416,143.5546875,573.9123167890283,0.0473606357633513,-366.34308,220.31119,33.2398,2.2562134,9.259158,-11.069175,-15.400309,-8.287843,-4.155939,1.8066982,8.68302,9.341286,3.443001,0.0030910488422614,classical,0,classical,-1.4233115767280708,-1.7497921962532628
0.22289282,198.76802885,513.6398663662472,0.0285742792182662,-428.22552,127.01405,60.16992,26.441055,8.855387,-5.2168303,-15.995808,-20.39121,-20.569843,-17.820261,-13.845788,-10.024205,-7.8400764,0.0065413163442868,classical,0,classical,-4.601924583581598,-1.381883576567846
0.23797897,71.77734375,508.5982542653291,0.0330228539812306,-367.88666,200.62018,47.74737,-1.9804097,12.256148,8.440397,-4.81658,-6.6033764,-6.5396686,-8.770878,-8.465064,-6.673435,-5.8145638,0.0047103669635653,classical,0,classical,-2.7872100757640346,-2.1420960869662022
0.21728146,66.25600962,1428.4869981232855,0.0729511839686532,-316.69302,91.90797,-15.442935,29.14589,3.0478218,0.79035854,-4.2978153,1.3958989,-1.1321828,2.515826,-4.9353075,3.3164644,2.026761,0.0023428142830805,classical,1,techno,0.40324312865139816,0.433797352633741
0.2176812,107.66601562,1472.8329925783523,0.0660177413893188,-217.729,128.1624,-12.674776,25.09556,-20.717903,-7.3096414,-6.0689836,-5.841273,-9.540481,-9.212958,-11.544457,-1.7269291,-5.727281,0.0030655070201546,classical,0,classical,-1.9022645167451757,1.8264084850953801
0.21820235,215.33203125,724.508322794411,0.0474913983891253,-387.49518,179.39838,28.73867,-13.265507,-0.45729324,-4.429519,-10.0343895,-7.005099,-5.8061023,-5.100593,-3.5248637,-6.3478317,-9.064855,0.0050387991111329,classical,0,classical,-3.0760759635208377,-0.8220630623124202
0.2222199,184.5703125,722.5766431976007,0.0461365312983746,-361.0562,177.55174,5.1711836,-18.290598,3.2993836,-7.2511134,-15.464345,-14.707974,-15.4525,-13.216751,-11.262042,-12.986956,-10.861033,0.0051556148187041,classical,0,classical,-4.863302399358273,0.11706394258211049
0.24833441,135.99917763,1010.5086115313628,0.0483141447368421,-317.67603,151.49028,17.727863,33.453953,-4.2461376,0.55329955,-2.7188437,-11.205564,-9.023295,-7.1926413,-11.893371,-8.052964,-0.7383962,0.0021204759206482,classical,0,classical,-2.2289793134109503,-0.08507092767128993
0.35593164,95.703125,1584.5442088215996,0.0813585405379257,-228.30316,129.74422,-30.904469,27.582502,-9.109555,1.9373825,-5.216169,-2.3574069,-3.6699114,-0.096779674,-7.682135,-2.5314822,-4.4273124,0.0023326655274875,classical,0,classical,-0.24709711905730583,1.4573216589690177
0.23748694,172.265625,503.4407925059187,0.0334238341718266,-422.73886,202.86362,58.952328,-8.137768,-2.2727878,5.3856587,-2.821039,-11.260985,-15.726207,-17.26221,-15.20529,-10.946411,-6.1638017,0.0046047718798943,classical,0,classical,-4.494712372219171,-1.4093188649340287
0.20525981,54.97839096,552.774445975545,0.0427087364551083,-460.68896,177.96967,57.36819,4.6102123,-2.3064735,-5.4312286,-7.479435,-9.051417,-10.14225,-8.179186,-5.0652776,-4.9465237,-8.745915,0.0072333997961457,classical,0,classical,-3.272422318888694,-1.7405425703066624
0.25775227,184.5703125,532.001182521055,0.0312307257401315,-301.60663,206.17236,38.348797,-2.6830292,12.827296,8.198036,-1.2110599,-6.666137,-10.446889,-5.695886,-2.5123591,-6.656136,-11.551091,0.0053372432649717,classical,0,classical,-2.5649982858326967,-2.1439224384998337
0.21820006,123.046875,710.7786401524828,0.0384075530911377,-410.88135,165.36972,60.55672,25.621914,4.39594,-3.0903635,-3.781398,-7.8241463,-7.687708,-4.9874988,-0.5186737,5.2734866,5.8645654,0.003632658622882,classical,0,classical,-1.302409498227813,-2.1167059043542484
0.25606942,117.45383523,1113.7067614418247,0.0567967087122678,-414.0536,153.01384,-1.028997,38.92181,13.250467,5.9164295,2.289363,-0.23303497,-1.7957406,-1.7899354,-7.8763857,-0.79589486,-1.8231356,0.0018744759890889,classical,0,classical,-0.5219307714878746,-1.0642967428061887
0.27461755,184.5703125,759.0061230127934,0.0433508338573916,-289.3743,177.86275,13.075771,15.639999,12.878696,-0.6795239,1.934514,3.0261185,3.3906155,2.7274134,0.14102428,-0.40893877,0.8021713,0.0026239164662762,classical,0,classical,-0.13845506728261844,-1.7582013987235139
0.25743145,107.66601562,698.771589851269,0.0418372375677244,-337.94476,220.96603,-7.019011,-4.1042237,20.036728,5.508403,-7.3385997,-10.259121,-12.004056,-8.344743,-4.174675,-4.8968806,-7.135856,0.0041074260742311,classical,0,classical,-2.918599172756936,-1.36621513288443
0.24363382,83.35433468,591.0705474354374,0.0350923803937693,-492.76273,165.35144,54.296738,11.65703,10.318919,7.168324,-0.42682734,-8.378477,-12.782068,-11.54868,-7.4137883,-2.7271848,0.82319427,0.006907544105412,classical,0,classical,-2.3469792792927366,-2.777606808628344
0.29078248,107.66601562,576.2911209880594,0.0309438794020897,-412.83383,198.08684,49.02382,17.278698,2.4076045,-1.3985204,-4.789496,-10.493272,-10.224897,-9.59138,-16.939749,-15.58494,-9.947526,0.0024257336190602,classical,0,classical,-4.130582320531697,-0.9748455247210871
0.28336096,151.99908088,505.8611090752765,0.026110197368421,-390.8235,173.1925,86.17403,27.256773,12.063961,14.4087715,9.257296,2.3599684,0.64369756,0.21757492,-2.00048,-4.5781226,-5.581063,0.0037785646606787,classical,0,classical,-0.4868089288198083,-3.5113942429167424
0.22523692,95.703125,1384.806004847046,0.0477162647542569,-424.07828,129.34833,-19.005539,27.188581,11.338271,-2.8021407,-8.246304,-4.7034554,-6.968632,-10.553316,-14.399086,-10.643713,-18.825687,0.0020367940685112,classical,0,classical,-3.0936634196345145,0.6583014741084467
0.23211707,89.10290948,444.8384530860827,0.0251321231617647,-405.8692,161.64561,65.41078,16.188162,2.9543931,5.09588,7.9202743,6.324956,1.9374667,-2.9366107,-5.311708,-8.114788,-12.6172,0.0045624608309352,classical,0,classical,-1.4631903423901915,-2.5077150355173536
0.26404083,107.66601562,1437.9054040967778,0.0743128537393575,-252.97131,134.38353,-28.38108,25.159159,-1.220468,-5.081218,-4.0649714,-3.9635456,-2.3301635,-1.4265643,-6.339646,-2.5793219,-4.518551,0.0027653109909418,classical,0,classical,-0.7813013915944043,0.9136671113721405
0.2229334,143.5546875,513.8419474003427,0.0387507105021284,-372.32333,195.94662,39.498974,5.420102,13.001839,2.470853,-5.9131455,-5.1589956,-2.5927465,0.5205692,3.7037578,6.6891627,7.720569,0.0045300287133873,classical,0,classical,-0.7176908631423649,-2.7237299296281585
0.22403084,135.99917763,607.9179660872894,0.0362488359858746,-453.0252,184.1692,33.426796,-2.730538,8.721114,2.2402139,-7.872719,-11.862983,-13.445493,-10.967502,-8.41812,-9.830382,-6.8548956,0.0058639701626489,classical,0,classical,-3.789104357852216,-1.6354111138190333
0.18695147,215.33203125,469.4538908007466,0.0255206317724458,-488.24884,131.82101,74.97107,32.35279,12.35775,3.7166219,1.5146495,3.8064196,4.9754686,1.9788479,-3.4810784,-9.085398,-12.510908,0.0055308850823925,classical,0,classical,-1.25871999893697,-3.1766564198434044
0.20929092,129.19921875,610.8003525232856,0.0365783880369582,-393.1599,176.96391,73.05716,21.703514,4.818012,-3.4384696,-6.9847817,-3.0855331,0.81653833,5.1045694,2.1867876,-3.9239619,-8.07011,0.0043046546886868,classical,0,classical,-1.502460402477261,-2.2666030280110685
0.25727338,287.109375,758.0893410757476,0.0401815408523606,-415.87598,189.85072,62.403023,5.551181,4.468769,3.1544867,-4.0364957,-6.5394464,-6.0291047,-5.8589954,-6.041441,-5.2152224,-6.6384225,0.0037462024392477,classical,0,classical,-2.6077402611896052,-1.8368785307532984
0.2040135,161.49902344,927.5684264980376,0.0560631530572755,-367.01508,163.58801,1.43255,0.7442148,8.154427,-4.8461394,-7.3706975,-5.653917,-4.829046,-1.1788102,-2.266746,-4.484095,-5.691914,0.0025486485110008,classical,0,classical,-2.1435980496924207,-0.3114067450524393
